"","Operator","count","Fatal","Ratio"
"1256","Gaige Aviation - Air Taxi",1,5,1
"1257","Galaxy Airlines",1,70,0.985915492957746
"1258","Galaxy Kavatsi Airlines",1,8,1
"1259","Galesburg Aviation - Air Taxi",1,2,1
"1260","Gambcrest",1,30,0.535714285714286
"1261","Gander Aviation",1,10,1
"1262","Garamut Aviation",1,3,1
"1263","Garuda  Indonesia Airlines / Garuda Indonesia Airlines",1,34,1
"1264","GAS Air",1,8,1
"1265","Gastonia Aviation - Taxi",1,2,1
"1266","General Air",1,8,0.615384615384615
"1267","General Aviation Inc.",1,2,1
"1268","Georgia Express",1,10,1
"1269","Georgian Air",1,24,1
"1270","Geoterrex",1,3,1
"1271","Ghana Airlink",1,7,0.134615384615385
"1272","Ghana Airways",1,1,0.0303030303030303
"1273","Ginger Coote Airways",1,1,1
"1274","Gira Globo Charter",1,13,1
"1275","GLM Aviation",1,2,0.142857142857143
"1276","Global Executive Aviation",1,4,0.666666666666667
"1277","Globe Air",1,126,0.969230769230769
"1278","Glow Air/Air Castle - Charter",1,3,0.5
"1279","Gol Airlines / Private",1,154,0.956521739130435
"1280","Golden Star Air Cargo",1,7,1
"1281","Golden West Airlines / Private",1,14,1
"1282","Goose Bay Air Services",1,4,0.8
"1283","Gor'ky Eskadril'ya",1,50,1
"1284","Goroka Air Services",1,2,0.5
"1285","Government of Mozambique",1,34,0.772727272727273
"1286","Grand Aire",1,2,1
"1287","Grand Canyon Air - Air Taxi",1,2,1
"1288","Grand Canyon Airlines / Helitech",1,25,1
"1289","Great Lakes Business Complany",1,14,0.933333333333333
"1290","Great Western and Southern Air Lines",1,6,1
"1291","Greek Government",1,7,0.538461538461538
"1292","Green Acres - Air Taxi",1,3,1
"1293","Green River Aviation - Air Taxi",1,3,1
"1294","Greenbriar Airways",1,4,1
"1295","Greylock Airways / Private",1,3,0.214285714285714
"1296","GT Air",1,18,1
"1297","Guardia Nacional de Venezuela",1,16,1
"1298","Guernsey Airways",1,7,1
"1299","Guiena Airways",1,1,1
"1300","Guinea Airways Limited",1,12,1
"1301","Gulf Aviation (Kalinga Airways)",1,16,1
"1302","Gum Air Charter",1,10,1
"1303","Guyana Airways",1,3,1
"1304","Haines Airways - Air Taxi",1,4,0.666666666666667
"1305","Hallo Bay Air - Air Taxi",1,3,1
"1306","Halvorson - Air Taxi",1,3,1
"1307","Hamilton Aviation",1,2,1
"1308","Hang Khong (Vietnam)",1,76,0.844444444444444
"1309","Hankins Airways - Air Taxi",1,2,1
"1310","Harbor Airlines - Air Taxi",1,4,0.666666666666667
"1311","Harbour Air",1,3,1
"1312","Harbour Air Seaplanes Ltd.",1,5,1
"1313","Hargreaves Airways",1,6,0.75
"1314","Harka Air Services",1,16,0.2
"1315","Harold E. Bell - Air Taxi",1,2,1
"1316","Harold's Air Service",1,1,0.25
"1317","Harrington's Inc",1,3,1
"1318","Harry Faulkner - Air Taxi",1,2,1
"1319","Harvey's Flying Service - Air Taxi",1,2,1
"1320","Hati Express",1,11,0.733333333333333
"1321","Havasu City Air - Air Taxi",1,3,1
"1322","Heavylift Cargo Airlines",1,6,0.5
"1323","Helaire Helicopter",1,3,1
"1324","Heli-USA Airways",1,4,0.571428571428571
"1325","Heli-USA Airways, In- Air Taxi",1,4,0.666666666666667
"1326","Heliandes",1,16,1
"1327","Helicol Colombia",1,3,1
"1328","Helicopter - Air Taxi",1,2,0.25
"1329","Helicopteros Nacionales de Colombia",1,15,1
"1330","Helicsa",1,11,0.846153846153846
"1331","Helikopter Service",1,18,1
"1332","Helios Airways",1,121,1
"1333","Helisul Taxi Aí©reo",1,2,1
"1334","Heliwork WA Pty Ltd. - Air Taxi",1,4,1
"1335","Henry Nichols - Air Taxi",1,2,0.666666666666667
"1336","Henry Webber Air - Air Taxi",1,2,1
"1337","Heringer Air Taxi",1,4,1
"1338","Hesler Noble - Air Taxi",1,2,1
"1339","Hewa Bora Airways",1,0,0
"1340","Hibiscus Air",1,9,1
"1341","Himmelsschreiber",1,5,0.833333333333333
"1342","HiTech Helicopters",1,4,1
"1343","Hlavka Aviation - Air Taxi",1,2,1
"1344","Holdens Air Transport Service",1,2,0.5
"1345","Holmstoem Air",1,16,1
"1346","Homer Air Service - Air Taxi",1,2,1
"1347","Horizon Properties",1,5,0.3125
"1348","Hornbill Airways",1,1,0.0588235294117647
"1349","Hoseba",1,10,1
"1350","Houston Metro Airlines",1,6,0.5
"1351","Houston-Beech - Air Taxi",1,3,0.75
"1352","Hudgin Air Service",1,7,1
"1353","Hudson Air Service - Air Taxi",1,2,0.5
"1354","Hunter Airways",1,2,1
"1355","Huron Air",1,2,0.666666666666667
"1356","Hyannis Air Service - Air Taxi",1,3,1
"1357","IAI 1124 Westwind",1,3,1
"1358","IAS Cargo",1,6,1
"1359","Iberia Airlines / Aviaco",1,93,0.688888888888889
"1360","Ibertrans Aí©rea",1,3,1
"1361","Imperial Comm - Air Taxi",1,3,0.75
"1362","IMSS",1,13,1
"1363","Inair Panama",1,2,1
"1364","Independent Air Inc.",1,144,1
"1365","Independent Air Travel",1,3,1
"1366","Indian Airlines/Alliance Airlines",1,55,0.948275862068966
"1367","Indian National Airways",1,2,1
"1368","Indonesian National Police",1,15,0.833333333333333
"1369","Inex Adria Aviopromet",1,75,0.625
"1370","Inex Adria Aviopromet (Yugoslavia)",1,180,1
"1371","Inex Adria Aviopromet / British Airways",1,176,1
"1372","Inland Aviation - Air Taxi",1,2,1
"1373","Inter City Flug",1,7,0.875
"1374","Inter Island Air - Air Taxi",1,2,0.666666666666667
"1375","Inter Island Air Services",1,10,1
"1376","Inter-Island",1,1,0.2
"1377","Interamericana de Aviacion",1,5,1
"1378","Intercontinental de Aviacion",1,51,0.980769230769231
"1379","Interior Airways",1,2,0.5
"1380","Interior Airways - Air Taxi",1,2,1
"1381","International Air Freight",1,1,0.333333333333333
"1382","International Control Commision",1,13,1
"1383","International Jet Charter",1,2,0.4
"1384","Interocean",1,1,0.142857142857143
"1385","Interstate Airlines",1,4,1
"1386","Intracostals - Air Taxi",1,3,1
"1387","Inuvik Coastal Airways",1,2,0.166666666666667
"1388","Invicta International Airlines (UK)",1,108,0.744827586206897
"1389","Iran Asseman Airlines",1,66,1
"1390","Iran National Airlines",1,128,1
"1391","Island Airways Ltd.",1,8,1
"1392","Island Express Helicopter Service",1,4,0.666666666666667
"1393","Island Sky Ferry - Air Taxi",1,0,0
"1394","Islands Nationair",1,13,1
"1395","Islands of the Bahamas Inc",1,2,1
"1396","Itek Air",1,68,0.755555555555556
"1397","Ivolga Avia",1,8,1
"1398","Jack Harter Helicopters",1,5,1
"1399","Jack N. Boswick - Air Taxi",1,2,0.285714285714286
"1400","Jamie Ramirez - Air Taxi",1,3,1
"1401","Japan Air Self-Defence Force",1,14,1
"1402","Japan Aviation Corporation",1,10,0.833333333333333
"1403","Jay Hawk Air - Air Taxi",1,3,1
"1404","JC Air",1,7,1
"1405","Jersey Airways",1,14,1
"1406","Jet Alaska",1,4,1
"1407","Jet Avia Charter",1,4,1
"1408","Jet Charter Group",1,2,1
"1409","Jet Pro",1,2,1
"1410","Jet Wings",1,1,1
"1411","Jetcom S.A.",1,8,1
"1412","Jetcraft",1,1,1
"1413","Jetstream Inc.",1,3,1
"1414","Jetwingsco Inc. - Private Charter",1,18,1
"1415","Johnson Flying Service",1,10,0.357142857142857
"1416","Jordan International Airlines",1,1,0.0175438596491228
"1417","Junction City Fire Department",1,9,0.692307692307692
"1418","Kalinin",1,14,0.7
"1419","Kam Air",1,104,1
"1420","Kansas City Southern Skyways",1,2,1
"1421","Kapowsin Air Sports",1,10,1
"1422","Kata Transportation",1,8,1
"1423","Kauai Helicopter - Air Taxi",1,2,0.666666666666667
"1424","Kavatshi Airlines",1,11,1
"1425","Kelowna Flightcraft Air Charter",1,2,1
"1426","Kenmore Air  - Air Taxi",1,7,1
"1427","Key West Sea Plane Service - Air Taxi",1,5,1
"1428","Keystone Air Services Ltd. - Air Taxi",1,1,0.125
"1429","Khalatyrka",1,20,1
"1430","Khors Aircompany",1,11,1
"1431","Kiev Production Association",1,1,0.0769230769230769
"1432","Kime Flying Service - Air Taxi",1,3,1
"1433","Kimura International",1,10,1
"1434","Kinair Cargo",1,5,1
"1435","King Air Charter",1,3,1
"1436","Kirghizia Aba Zaoldoru",1,15,1
"1437","Kisangani Airlift",1,10,0.909090909090909
"1438","Kish Airlines",1,43,0.934782608695652
"1439","Kismayo Airlines",1,8,1
"1440","Kivu Air Services",1,2,1
"1441","Kiwi West Aviation",1,6,1
"1442","KLM Cityhopper",1,3,0.125
"1443","Knight Air",1,12,1
"1444","Knowles Flying Service of Detroit",1,3,0.25
"1445","Kodiak Western Alaska Airlines",1,4,1
"1446","Komi Avia",1,14,0.933333333333333
"1447","Kondair",1,1,1
"1448","Krasnoyarskavia",1,10,0.833333333333333
"1449","Krasnoyarskie Avialinii",1,20,1
"1450","Kuban Airlines",1,36,1
"1451","Kurtzer Flying Service - Taxi",1,2,1
"1452","Kuwait Airways",1,2,0.0178571428571429
"1453","L & J Company",1,6,0.230769230769231
"1454","L.J. Simmons - Air Taxi",1,4,0.666666666666667
"1455","L'Armí©e de L'Air",1,21,1
"1456","L'Express Airlines",1,13,0.866666666666667
"1457","Lí_der Tíçxi Aí©reo",1,4,1
"1458","Lí_neas Aí©reas Suramericanas",1,3,1
"1459","La Costena",1,16,1
"1460","Lab Flying Service - Air Taxi",1,6,1
"1461","Labradore Airways",1,4,1
"1462","LAC Columbia",1,4,1
"1463","Lackey Aero Company - Taxi",1,4,1
"1464","LACOL",1,2,0.181818181818182
"1465","LACSA",1,11,0.785714285714286
"1466","Ladeco",1,36,1
"1467","Lake Central Airlines",1,38,1
"1468","Lake Havasu Air",1,6,1
"1469","Lambair",1,2,1
"1470","LANC Colombia",1,5,0.277777777777778
"1471","Lancashire Aircraft Corporation (Skyways)",1,39,1
"1472","Lao Cathay Airlines",1,10,0.833333333333333
"1473","Laoag International Airlines",1,19,0.558823529411765
"1474","LAPA, Lineas Aereas Privadas Argentinas",1,64,0.621359223300971
"1475","LATI",1,10,1
"1476","Lauda Air",1,223,1
"1477","Laurentian Air Services",1,5,0.454545454545455
"1478","LAV - Linea Aeropostal Venezolana",1,47,1
"1479","Layman Weikle - Taxi",1,2,1
"1480","Leadair - Charter",1,10,1
"1481","Leamon Flying Service",1,3,1
"1482","Lebanese International Airways",1,27,1
"1483","Leeward Islands Air Transport",1,13,1
"1484","Lehigh Acres Development Inc.",1,1,0.0303030303030303
"1485","Les Ailes de Gaspí© Inc.",1,3,1
"1486","Lester C. Bush - Air Taxi",1,3,0.375
"1487","Lexington Air Taxi",1,9,1
"1488","Liard Air",1,1,0.2
"1489","Libya Arab Airlines",1,110,0.973451327433628
"1490","Lina Congo",1,3,0.375
"1491","Linair Express",1,7,0.777777777777778
"1492","Linea Aí©rea Mexicana de Carga",1,2,0.5
"1493","Linea Aí©rea Nacional",1,1,0.0333333333333333
"1494","Linea Expresa Bolivar",1,4,1
"1495","Lineas Aí©reas Brasil",1,5,0.166666666666667
"1496","Lineas Aí©reas Cave",1,3,0.428571428571429
"1497","Lineas Aí©reas Colombianas",1,7,1
"1498","Lineas Aí©reas Costarricenses",1,2,1
"1499","Lineas Aí©reas Costarricenses  LACSA",1,22,1
"1500","Lineas Aí©reas Interpolar",1,8,1
"1501","Lineas Aí©reas la Urraca",1,20,1
"1502","Lineas Aí©reas Mineras",1,1,0.166666666666667
"1503","Lineas Aí©reas Sud Americana",1,5,1
"1504","Lineas Aí©reas Suramericanas",1,8,1
"1505","Lineas Aí©reas Trans. Brasileira",1,2,0.105263157894737
"1506","Lineas Aereas",1,20,1
"1507","Lineas Aereas de Angola",1,29,1
"1508","Lineas Aereas de Espana/Spantax SA Transportes",1,68,0.373626373626374
"1509","Lineas Aereas de los Libertadores",1,8,0.888888888888889
"1510","Lineas Aereas del Caribe",1,4,1
"1511","Lineas Aereas del Estado",1,16,1
"1512","Lineas Aereas Mineras",1,12,1
"1513","Lineas Aereas Suramericanas",1,3,0.5
"1514","Lineas Aereas Unidas",1,13,0.619047619047619
"1515","Lineas Areas del Centro",1,18,0.857142857142857
"1516","Lineas Areas Unidas",1,22,1
"1517","Lineas Areas Venezolanas",1,34,1
"1518","Linjefyg",1,31,0.720930232558139
"1519","Lion Air",1,26,0.168831168831169
"1520","Lionair",1,55,1
"1521","Lisa Jet Inc. - Air Taxi",1,3,1
"1522","Living Water Teaching Ministries Charter",1,11,0.611111111111111
"1523","Livingston Helicopter - Air Taxi",1,5,1
"1524","Lloyd Aereo Colombiano",1,37,0.725490196078431
"1525","Lloyd Aero Boliviano",1,2,1
"1526","Lockheed AC-130H Hercules",1,13,1
"1527","Loma Linda University - Air Taxi",1,4,1
"1528","Lone Star Airlines",1,3,1
"1529","Luft-Taxi Emsland",1,6,0.857142857142857
"1530","Lufthansa Cargo Airlines",1,5,1
"1531","Lufthansa Cityline",1,4,0.173913043478261
"1532","Lumbini Airways",1,18,1
"1533","Luthi Aviation - Air Taxi",1,2,1
"1534","Luxair",1,20,0.909090909090909
"1535","Mabuhay Airways",1,1,0.125
"1536","Macchi",1,13,1
"1537","Macon Horizons - Air Taxi",1,4,1
"1538","Maddux Airlines",1,16,1
"1539","Madrid Taxi Aí©reo - Charter",1,9,1
"1540","Magistralnye Avialinii",1,17,1
"1541","MajestiAir Cargo",1,2,1
"1542","MALERT",1,2,1
"1543","Malert Airlines",1,12,1
"1544","Malindi Air Services",1,2,1
"1545","Mamer - Shreck  - Air Taxi",1,3,0.75
"1546","Manacíç Tíçxi Aí©reo",1,5,1
"1547","Manchurian Air Lines",1,18,1
"1548","Mango Airlines",1,5,1
"1549","Mannin Airways",1,8,0.888888888888889
"1550","Manunggal Air",1,1,0.0526315789473684
"1551","MAP - Ministerstvo Aviatsionnoi Promyshlennosti",1,9,0.9
"1552","Marco Zero Air Taxi",1,5,1
"1553","MarkAir Commuter",1,1,1
"1554","MaRoberston-Miller Airlines",1,18,1
"1555","MaRobertson Miller Airlines",1,2,0.181818181818182
"1556","MaRobertson-Miller Airlines",1,26,1
"1557","Marsland Aviation",1,7,0.166666666666667
"1558","Maryland State Police",1,4,0.8
"1559","MATS - Manila Aero Transport System",1,7,0.291666666666667
"1560","Mavrik Aire Transport",1,1,0.333333333333333
"1561","Mayoral Executive Jet",1,1,0.5
"1562","McCoy Flying Service - Taxi",1,2,0.166666666666667
"1563","McKenzie Flying Service - Air Taxi",1,3,1
"1564","McKinley Air Service - Air Taxi",1,4,1
"1565","MD Air Services",1,6,1
"1566","Med Flight Air Ambulance - Private",1,5,1
"1567","Mercer Airlines",1,3,0.5
"1568","Mercury Aviation",1,13,1
"1569","MerriAviation - Air Taxi",1,4,1
"1570","Metro Air Systems",1,11,1
"1571","Metro Aviation",1,3,1
"1572","Metro Cargo",1,4,0.4
"1573","Metro Commuter - Air Taxi",1,5,1
"1574","Mexican Government",1,8,1
"1575","Mid Continent Airlines",1,16,0.64
"1576","Mid Island Air - Air Taxi",1,3,1
"1577","Mid PacifiAir",1,2,1
"1578","Mid-AtlantiFreight",1,1,1
"1579","Middle States Airlines",1,4,1
"1580","Midwest Express",1,31,1
"1581","Mililtary - Royal Canadian Air Force",1,7,1
"1582","Mililtary - Soviet Air Force",1,20,1
"1583","Mililtary - U.S. Navy",1,12,1
"1584","Military - Armí©e de l'Air Malgache",1,13,1
"1585","Military - Forí_a Aí©rea Brasileira",1,20,1
"1586","Military - Forí_a Aí©rea Portuguesa",1,21,0.6
"1587","Military - Force Aí©rienne Zaí¿roise",1,36,1
"1588","Military - Forces Militaires Franí_aises",1,37,1
"1589","Military - Fuerza Aí©rea Argentina",1,6,1
"1590","Military - Fuerza Aí©rea Colombiana",1,7,1
"1591","Military - Fuerza Aí©rea de Chile",1,14,1
"1592","Million Air",1,4,1
"1593","Miltiary - U.S. Airforce",1,6,1
"1594","Mimika Air",1,11,1
"1595","Mineral County Airlines",1,35,1
"1596","Minerva Airlines",1,4,0.129032258064516
"1597","Ministerstvo Obshchestvo Mashinostroyeniya",1,9,1
"1598","MMM Aero Services",1,30,1
"1599","Moldovan Aeriantur-M Air Cargo",1,34,0.971428571428571
"1600","Monarch Aviation",1,3,1
"1601","Mongolian Defense Ministry",1,15,0.681818181818182
"1602","Monmouth Airways",1,4,0.5
"1603","Monument Valle - Air Taxi",1,2,1
"1604","Moore's Air Charter",1,12,1
"1605","Morningstar Air Express",1,1,1
"1606","Morris Hancock Flying Club - Charter",1,3,1
"1607","Moskovia Airlines",1,9,1
"1608","Moyer Aviation - Air Taxi",1,4,1
"1609","Mt. McKinley Airfreight",1,4,1
"1610","Mustang Aviati",1,5,1
"1611","Mustique Airways",1,1,0.1
"1612","Nacional de Aviacion",1,18,1
"1613","Naftogaz",1,20,1
"1614","Nahanni Air Services",1,7,1
"1615","Nash and Tampo - Air Taxi",1,5,1
"1616","Naske Air",1,3,1
"1617","Nationair (chartered by Nigeria Airways)",1,261,1
"1618","National Air Operators",1,3,1
"1619","National Air Transport Services",1,13,1
"1620","National Airways",1,3,0.272727272727273
"1621","National Jet Services Inc.,  (Air Indiana)",1,29,1
"1622","National Parks Airways",1,7,1
"1623","Nationwide Air Transport",1,3,0.130434782608696
"1624","Naturelink",1,1,0.333333333333333
"1625","Navegacao Aerea Brasileira",1,11,1
"1626","Naysa Aerotaxis",1,8,0.888888888888889
"1627","NC Simpson - Taxi",1,4,1
"1628","New  York Helicopter",1,4,0.16
"1629","New England Airlines",1,8,1
"1630","New England Airways",1,3,1
"1631","New England Aviaiton",1,4,1
"1632","New Standard Airlines",1,4,1
"1633","NewCal Aviation",1,3,1
"1634","NFD - Nurnberger Flugdienst",1,21,1
"1635","NHR Tíçxi-Aí©reo",1,2,1
"1636","Nightexpress",1,2,1
"1637","Nile Delta Air Services",1,18,1
"1638","NLM (Nederlandse Luchtvaart Maatschappij)",1,17,1
"1639","Nordchurchaid",1,5,1
"1640","Nordeste Linhas Aereas",1,15,1
"1641","Norilsk Flight Company",1,15,1
"1642","Norte Jet Tíçxi Aí©reo",1,2,1
"1643","North American Sabreliner 40",1,11,1
"1644","North Bay Charter",1,10,1
"1645","North Canada Air",1,1,0.5
"1646","North Cay Air - Air Taxi",1,2,1
"1647","North Cay Airways",1,2,1
"1648","North Central Airlines",1,27,0.6
"1649","North Central Airlines / Air Wisconsin",1,13,1
"1650","North Central Airlines / Private",1,3,0.2
"1651","North Coast Aviation",1,4,1
"1652","North Continental Airlines (Robin Airlines)",1,29,1
"1653","North East Bolivian Airways",1,1,0.333333333333333
"1654","North PacifiAirlines",1,9,1
"1655","North Queensland Airways",1,5,0.555555555555556
"1656","North Sea Aerial and General Transport",1,1,1
"1657","North Sound Aviation",1,7,1
"1658","North Star Air Cargo",1,1,1
"1659","North Western Air Transport",1,13,1
"1660","Northern Air (Tanzania)",1,12,1
"1661","Northern Air Cargo",1,4,1
"1662","Northern Executive Aviation",1,2,0.4
"1663","Northern Illinois Flight Center",1,2,0.333333333333333
"1664","Northern Thunderbird Air",1,7,1
"1665","Northern Thunderbird Air Ltd.",1,12,1
"1666","Northern Wings",1,3,1
"1667","Northwest Airlines",1,154,0.993548387096774
"1668","Northwest Airlines/ Northwest Airlines",1,8,0.0404040404040404
"1669","Northwest Airlink",1,9,0.409090909090909
"1670","Northwest Airways",1,1,1
"1671","Northwest Moon - Air Taxi",1,3,1
"1672","Nuna Air",1,8,1
"1673","NY, Phil., Washington AW",1,5,1
"1674","Nyika Safaris",1,6,1
"1675","Ocean Airlines",1,1,0.0625
"1676","Oceanaire Helicopter - Air Taxi",1,4,1
"1677","Oefag Flugdienst",1,9,1
"1678","Oeste Linhas Aereas",1,6,1
"1679","Okada Air",1,4,0.0754716981132075
"1680","Okanagan Helicopters",1,13,1
"1681","OlympiAviation",1,34,1
"1682","One-Two-Go Airlines",1,90,0.692307692307692
"1683","Onzeair",1,4,1
"1684","Orcon Inc. - Air Taxi",1,2,0.666666666666667
"1685","Orient Air System and Integrated Services",1,1,0.125
"1686","Oriental Airlines",1,5,0.128205128205128
"1687","Orion - Air Taxi",1,4,1
"1688","Orlando Airways - Air Taxi",1,4,1
"1689","Ortner Air Service - Taxi",1,2,1
"1690","Overseas National Airways",1,2,0.5
"1691","Oxaero Ltd.",1,4,0.571428571428571
"1692","Ozark Air Lines",1,38,0.863636363636364
"1693","Ozark Air Lines / Private",1,2,0.0392156862745098
"1694","PacifiAir",1,2,1
"1695","PacifiAirways",1,1,1
"1696","PacifiAlaska Air Freight",1,17,1
"1697","PacifiAlaska Airlines",1,3,1
"1698","PacifiCoast Airlines",1,5,0.714285714285714
"1699","PacifiNorthern Airlines",1,14,1
"1700","PacifiOverseas Airways",1,24,1
"1701","PacifiSouthwest Airlines / Private",1,137,1
"1702","Page Airways",1,6,0.461538461538462
"1703","Pakair",1,26,1
"1704","Pakistan Airways",1,21,1
"1705","Palair Macedonian",1,83,0.855670103092783
"1706","Pan African Airlines",1,57,1
"1707","Pan American Airways (Scadta)",1,5,0.833333333333333
"1708","Pan American World Airways / KLM",1,583,0.90527950310559
"1709","Pan ArctiOil",1,32,0.941176470588235
"1710","Pan International",1,22,0.181818181818182
"1711","Pan Malaysian Air Transport",1,16,1
"1712","Panair do Brazil",1,15,0.142857142857143
"1713","Panorama Air Tour",1,8,1
"1714","Papillon Grand Canyon Helicopters of Las Vegas",1,6,0.857142857142857
"1715","Paradise Air",1,9,1
"1716","Paradise Airlines",1,85,1
"1717","Paradise Tour Helicopters",1,4,1
"1718","Paraense Transportes Aereos",1,38,0.95
"1719","Paramount Airlilnes",1,21,0.954545454545455
"1720","Parsa",1,10,1
"1721","Partnair",1,55,1
"1722","Patagonia Airlines",1,10,1
"1723","Pathet Lao Airlines",1,18,1
"1724","Patuxent Airways / Private",1,11,1
"1725","Paukn Air",1,38,1
"1726","Paul Kelly Flying Service Inc.",1,8,1
"1727","Pavair",1,2,1
"1728","Pel Air",1,2,1
"1729","PENAS",1,6,0.666666666666667
"1730","Peninsula Air Services",1,6,1
"1731","Peninsular",1,28,0.378378378378378
"1732","Penninsula Airways - Air Taxi",1,4,1
"1733","Pennsylvania Airlines",1,1,0.0333333333333333
"1734","Perimeter Airlines",1,2,0.666666666666667
"1735","Permaviatrans",1,24,1
"1736","Perris Valley Aviation",1,16,0.727272727272727
"1737","Petroleum Helicopters Inc",1,8,0.888888888888889
"1738","Petrolium Helicopter",1,11,1
"1739","Petrolium Helo Inc.",1,5,1
"1740","Petroproduccií_n",1,26,1
"1741","PHI Air Medical",1,4,1
"1742","Philippine Air Express",1,5,1
"1743","Phillips Flying Service - Air Taxi",1,4,1
"1744","Phoenix Air",1,2,1
"1745","Phoenix Airlines",1,2,0.5
"1746","Phoenix Aviation",1,5,1
"1747","Pickwick Airways",1,1,0.5
"1748","Pinnacle Airlines/Northwest Airlink",1,2,1
"1749","Plane Sailing",1,4,0.222222222222222
"1750","Planemasters",1,1,1
"1751","PMT Air",1,22,1
"1752","Points North Air Services",1,2,1
"1753","Portsmouth Aviation - Air Taxi",1,2,0.5
"1754","President Airlines",1,83,1
"1755","Presidental Airways Inc. - Air Taxi",1,6,1
"1756","Prestige Airlines (Cargo) Charter",1,25,0.925925925925926
"1757","Price Aircraft Company",1,6,1
"1758","Prior Aviatoin - Air Taxi",1,3,1
"1759","Priority Air - Air Taxi",1,3,1
"1760","Priorty Air Charter",1,1,1
"1761","Private  - Daewoo Shipbuilding",1,8,0.666666666666667
"1762","Private - Air Taxi",1,2,0.4
"1763","Private - Ashland Oil Company",1,13,1
"1764","Private - Boeing Aircraft Company",1,10,1
"1765","Private - Corporate",1,8,1
"1766","Private - de Havilland Aircraft",1,1,1
"1767","Private - Facilities Management Co.",1,9,1
"1768","Private - Hendrick Motorsports Inc.",1,10,1
"1769","Private - Kabanov - skydiving",1,11,0.44
"1770","Private - Mainline Aviation",1,4,1
"1771","Private - Omniflight Helicopters",1,5,1
"1772","Private - OverteCompany",1,13,1
"1773","Private - Parajump air show",1,11,0.916666666666667
"1774","Private - Purdue Reasearch Foundation",1,2,1
"1775","Private - Techint  group",1,10,1
"1776","Private - WNBC",1,2,1
"1777","Private air taxi",1,4,1
"1778","Private KNBC Los Angeles",1,2,1
"1779","Private Wings",1,10,1
"1780","Procuradoria General de la Republica",1,7,1
"1781","Procuradurí_a General de la Repí_blica",1,5,0.294117647058824
"1782","Procurator Generale de la Republica",1,10,1
"1783","Professional Aviation Services",1,3,0.176470588235294
"1784","Propair",1,11,1
"1785","Prospec",1,3,1
"1786","Proteus Air / Private",1,15,1
"1787","Provincial Air Services",1,4,1
"1788","Provincial Airlines",1,1,0.5
"1789","PT Air Regional",1,4,0.25
"1790","Ptarmigan Airways",1,2,1
"1791","Pudget Sound Air - Air Taxi",1,10,1
"1792","Pulkovo Airlines",1,170,1
"1793","Pulkovo Aviation Enterprise",1,14,0.875
"1794","Purdue Airlines Inc.",1,1,0.037037037037037
"1795","Quakertown Aviation - Air Taxi",1,4,1
"1796","Queen Airmotive - Air Taxi",1,4,1
"1797","Rí©seau Aí©rien Interinsulaire",1,15,1
"1798","Radeair",1,8,0.888888888888889
"1799","RAM",1,3,1
"1800","Rambar Aviation - Air Taxi",1,4,1
"1801","Ray A. Gardner - Taxi",1,3,1
"1802","Raytheon Aircraft",1,3,1
"1803","RCMP-GRC Air Services",1,2,1
"1804","Reali Taxi Aereo",1,2,1
"1805","Red Aircraft Service - Air Taxi",1,4,1
"1806","Red Bank Air Taxi",1,9,1
"1807","Red Carpet Flying Service - Air Taxi",1,4,1
"1808","Reed Aviation - Air Taxi",1,5,1
"1809","Reeder Flying Service",1,5,0.185185185185185
"1810","Reeve Aleutian Airlines",1,16,1
"1811","Regency Express Air",1,2,1
"1812","Regional Airlines",1,28,0.538461538461538
"1813","Regional Compagnie Aerienne Europeenne",1,0,0
"1814","Regionnair",1,1,0.25
"1815","Renan Airways",1,5,1
"1816","RepubliAirlines",1,1,0.0303030303030303
"1817","Resort Air Service - Air Taxi",1,2,1
"1818","Resort Airlines",1,25,0.609756097560976
"1819","Revilla Flying Service - Air Taxi",1,5,1
"1820","Reynolds Airways",1,7,0.583333333333333
"1821","Rhoadgs Aviation - Air Taxi",1,2,1
"1822","Richland Aviation  - Taxi",1,6,1
"1823","Richland Flying Service - Air Taxii",1,3,0.75
"1824","Richmor Aviation",1,2,1
"1825","Rico Linhas Aereas",1,33,1
"1826","Rico Taxi Aí©reo",1,23,0.741935483870968
"1827","Rico Taxi Aero",1,8,0.5
"1828","Rijnmond Air Services",1,10,1
"1829","Rimouski Airlines",1,26,1
"1830","Rinaldo Piaggio",1,6,1
"1831","Riverside Air",1,5,1
"1832","Roadrunner Airlines",1,5,1
"1833","Robinson Airlines",1,16,0.695652173913043
"1834","Rocky Mountain Airways",1,2,0.0909090909090909
"1835","Romanian Banat Air",1,49,1
"1836","Ross Aviation - Air Taxi",1,9,1
"1837","Rotor Airs In- Air Taxi",1,6,0.857142857142857
"1838","Rotorcraft Leasing Co",1,3,1
"1839","Rousseau Aviaiton",1,31,1
"1840","Royal American - Air Taxi",1,2,1
"1841","RRC Air Service",1,16,1
"1842","Rubner Flying Service",1,2,0.666666666666667
"1843","Ruiban & Duran Compania Aí©rea",1,4,0.4
"1844","Russ Air Transport Company",1,10,1
"1845","Rusts Flying Service Inc.",1,5,1
"1846","Rutaca",1,10,1
"1847","Rutaca Airlines",1,24,1
"1848","Rutas Aí©reas Nacionales SA",1,3,1
"1849","Rutas Internacionales Peruanes",1,7,1
"1850","Rwanda Government",1,12,1
"1851","Ryan Blake Air Charter",1,14,1
"1852","Ryan International Airlines",1,2,1
"1853","SA Amazonica",1,6,0.2
